feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz255.645968439827_rt1735.669	Metabolomics_Round	R3	-2.29509812061064	0.248436516223005	45	45	1.13136962077873e-11	1.07749487693213e-09
mz137.107503081677_rt1568.6365	Metabolomics_Round	R3	-2.00073640982631	0.21769326044386	45	45	1.30999017940245e-11	1.22851036668217e-09
mz363.159399888596_rt1515.516	Metabolomics_Round	R3	-0.800081568814133	0.0870646927055882	45	45	1.31450609234992e-11	1.22851036668217e-09
mz360.186149491431_rt1672.79	Metabolomics_Round	R3	1.80562866023766	0.197770922057116	45	45	1.58032360611572e-11	1.4632625982553e-09
mz296.258673822567_rt1499.628	Metabolomics_Round	R3	-1.58223529290886	0.174026570082794	45	45	1.77749149096865e-11	1.63072613850335e-09
mz170.033450876791_rt291.998	Metabolomics_Round	R3	1.24181578336367	0.136918201084683	45	45	1.90381559765879e-11	1.71514918707999e-09
mz328.233221503741_rt740.4435	Metabolomics_Round	R3	0.963509444973135	0.106200986899014	45	45	1.88768108321293e-11	1.71514918707999e-09
mz301.21266337184_rt813.2925	Metabolomics_Round	R3	1.70071687282288	0.188493306223036	45	45	2.20325675142321e-11	1.96719352805643e-09
mz591.510014271925_rt1466.039	Metabolomics_Round	R3	-1.52606377805619	0.169262788740138	45	45	2.2499237462133e-11	1.99108296125071e-09
mz284.910260260965_rt1724.112	Metabolomics_Round	R3	-0.780925458500987	0.0866454139427094	45	45	2.27138229380804e-11	1.99244060860355e-09
mz466.780238043674_rt1739.4105	Metabolomics_Round	R3	-1.52966597423788	0.170281363091997	45	45	2.49125773383636e-11	2.16631107290118e-09
mz118.086388331047_rt697.8735	Metabolomics_Round	R3	-1.06355646100861	0.11875387304852	45	45	2.71128314872885e-11	2.32661380138628e-09
mz387.011750959477_rt247.6825	Metabolomics_Round	R3	-1.23680908097901	0.13811858695728	45	45	2.72213814762194e-11	2.32661380138628e-09
