feature	Acetate	Butyrate	Caproate	Propionate	Valerate
6458	0.679430447462473	0.048931721494525	0.00166510522197343	0.267007979787148	0.00296474603388124
6459	0.753004883883474	0.0307153264600326	0.00158090198708909	0.213396926401389	0.00130196126801466
6460	0.714111071354098	0.0748760258930724	0.00227579483660123	0.206080430472814	0.00265667744341437
6461	0.668548219894642	0.0660292778561882	0.00237432418269338	0.259002413703118	0.00404576436335791
6462	0.675138452984846	0.0752930915846634	0.00280528007840347	0.244342089297236	0.00242108605485103
6463	0.766076971266261	0.0505999908148598	0.00122367133849733	0.180462316175431	0.0016370504049509
6465	0.723485611438095	0.0834442450438671	0.00120503320099498	0.189234889750809	0.00263022056623424
6466	0.775356293097873	0.0592320650418997	0.00181122419572979	0.160340972420666	0.00325944524383153
6467	0.610771913388574	0.162450691793232	0.00273683535622129	0.219302612370031	0.00473794709194081
6468	0.71902046501907	0.0847643573889276	0.00170578613714378	0.191194566197479	0.00331482525737996
6470	0.758185077863165	0.0584465491801887	0.00160662928978121	0.17997810028984	0.0017836433770249
