MouseID	Promethion_Position	Batch	DateTime	VO2_M	VCO2_M	VH2O_M	kcal_hr_M	RER_M	VOC_M	H2_M	FoodInA_M	WaterInA_M	BodyMass_Mnz	PedSpeed_Mnz	PedMeters_M	PedMeters_R	AllMeters_M	AllMeters_R	XBreak_R	YBreak_R	ZBreak_R	EnviroTemp_M	EnviroRH_M	EnviroBP_M	EnviroLightlux_M	EnviroOccupancy_M	EnviroSound_M	Still_pct_M	Sleep_pct_M
6332	3	mB2	2020-09-09 18:45:26	1.274362	1.171287	0.1725248	0.3790623	0.9170836	465.7214	36.34243	13.35862	7.535393	0	0.01108297	437.5276	0.1224976	545.9044	0.1449585	48	4	260	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-09 19:45:26	1.388959	1.248951	0.1513098	0.4113137	0.8925346	416.1162	29.36308	13.3587	7.535393	0	0.0199843	437.6396	1.077057	546.0514	1.314697	175	138	515	.	.	.	.	.	.	96.38889	95.94444
6332	3	mB2	2020-09-09 20:45:26	1.400574	1.28686	0.1705031	0.4165758	0.9246276	517.153	46.86748	13.51808	7.640245	0	0.01292458	440.9539	2.517853	550.4125	3.433899	331	558	234	.	.	.	.	.	.	83.86111	83.11111
6332	3	mB2	2020-09-09 21:45:26	1.724033	1.576068	0.1771585	0.5122527	0.9144785	453.5348	31.62277	13.63393	7.691453	0	0.01417376	442.7015	2.308472	552.7485	3.078308	263	602	524	.	.	.	.	.	.	85.44444	84.58334
6332	3	mB2	2020-09-09 22:45:26	2.279325	2.117638	0.2276913	0.6794957	0.9280682	646.9438	76.46515	13.90667	7.855295	0	0.01388819	449.9883	13.54257	562.0945	17.65283	1477	2369	886	.	.	.	.	.	.	32.22222	16.41667
6332	3	mB2	2020-09-09 23:45:26	1.635594	1.560543	0.213422	0.4903101	0.9562132	791.9652	108.0688	14.3057	8.228892	0	0.0112355	457.9476	1.048004	573.0818	1.793152	185	454	560	.	.	.	.	.	.	87.80556	86.22222
6332	3	mB2	2020-09-10 00:45:26	2.236208	2.140069	0.2288608	0.6707887	0.9562332	1099.712	243.39	14.84722	8.434802	0	0.01365652	460.8474	6.600983	577.0896	9.643677	629	2777	634	.	.	.	.	.	.	29.55556	26.77778
6332	3	mB2	2020-09-10 01:45:26	1.725195	1.671025	0.2215919	0.5188289	0.9703546	897.5026	136.1154	16.01491	8.770324	0	0.005577087	465.0209	0.3510132	583.9842	1.173462	172	566	478	.	.	.	.	.	.	86.05556	84.25
6332	3	mB2	2020-09-10 02:45:26	2.473086	2.396636	0.2503677	0.7438266	0.9690111	1124.318	212.5798	17.17984	9.17793	0	0.01422764	469.4518	9.811249	589.9289	12.86346	1024	2856	653	.	.	.	.	.	.	24.72222	17.30556
6332	3	mB2	2020-09-10 03:45:26	2.279913	2.178263	0.2739184	0.6836577	0.9549432	1020.214	173.2761	18.04371	9.731019	0	0.01403997	483.3578	15.75647	606.7204	18.89948	1504	2010	1433	.	.	.	.	.	.	48.25	23.83333
6332	3	mB2	2020-09-10 04:45:26	1.825293	1.748825	0.2904596	0.5476609	0.9579586	968.5709	150.0688	18.24283	10.34683	0	0.01346958	497.0756	8.474579	623.705	10.23596	647	1158	337	.	.	.	.	.	.	71.05556	62.58333
6332	3	mB2	2020-09-10 05:45:26	1.292825	1.234643	0.2146683	0.3876323	0.9543064	685.8055	50.96783	18.24467	10.47354	0	0.01548004	499.1798	0.08999634	626.1852	0.0949707	63	8	301	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 06:45:26	1.446411	1.431297	0.1392977	0.4369992	0.9938955	675.8217	61.90439	18.25985	10.47944	0	0.01307052	499.4552	2.290985	626.5397	3.118408	226	697	385	.	.	.	.	.	.	81.97222	81.05556
6332	3	mB2	2020-09-10 07:45:26	2.145413	2.035687	0.2336456	0.6423926	0.9472831	796.6478	52.79434	18.69199	10.83684	0	0.01664203	510.3518	15.33124	640.1096	18.29572	1244	1871	743	.	.	.	.	.	.	52.58333	39.16667
6332	3	mB2	2020-09-10 08:45:26	1.887349	1.769739	0.2227868	0.5637225	0.9450452	557.9047	58.62052	18.77395	11.13331	0	0.02252488	525.7064	29.68909	657.2131	31.9519	1818	1480	775	.	.	.	.	.	.	59.66667	47.91667
6332	3	mB2	2020-09-10 09:45:26	2.067285	1.865841	0.2989704	0.6126474	0.9016516	984.3576	264.7151	18.7743	11.33087	0	0.01658323	560.0073	21.59406	694.9927	24.47821	1648	1793	717	.	.	.	.	.	.	55.05556	39.33333
6332	3	mB2	2020-09-10 10:45:26	1.490722	1.283884	0.216752	0.4376947	0.8591027	395.3003	55.54761	18.7743	11.37827	0	0.01578781	569.6763	3.372253	705.7656	3.743103	230	283	340	.	.	.	.	.	.	92.77778	89.41666
6332	3	mB2	2020-09-10 11:45:26	1.376476	1.151348	0.1507494	0.401885	0.8336439	137.6351	-3.857631	18.7743	11.3902	0	0.01467239	572.4708	5.904724	708.9247	6.762695	502	548	496	.	.	.	.	.	.	87.72222	81.75
6332	3	mB2	2020-09-10 12:45:26	1.228006	0.9852671	0.142837	0.3557566	0.8004644	188.4405	67.98972	18.7743	11.42556	0	0.01680994	578.3715	1.051636	715.7177	1.230591	71	92	116	.	.	.	.	.	.	98.22222	97.33334
6332	3	mB2	2020-09-10 13:45:26	0.3309163	0.2488624	0.0237382	0.09476298	0.7704925	39.15591	7.877976	18.7743	11.42556	0	0.01952834	579.0757	0.8143921	716.4725	0.8627319	33	56	294	.	.	.	.	.	.	99.77778	99.75
6332	3	mB2	2020-09-10 14:45:26	0.06793832	0.03915428	0.005112565	0.01866297	12.27924	12.82837	-24.30806	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	158	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 15:45:26	0.02697639	0.01879692	0.01749963	0.007626201	0.2211669	23.54597	-8.632548	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 16:45:26	0.02068128	0.00898795	0.01130479	0.005486737	0.2348653	18.93478	1.571375	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 17:45:26	0.02101303	0.00270985	0.003192656	0.005148566	0.04500595	-10.86619	-7.415705	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 18:45:26	0.01019521	0.002034043	0.02808804	0.002545739	0.07582591	10.42603	-1.827156	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 19:45:26	-0.002758839	-0.00123008	0.02337343	-0.000733983	-0.1011394	22.62803	0.7406062	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 20:45:26	-0.01315752	0.000742862	0.02437243	-0.003061931	0.05384097	8.817885	-1.202903	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 21:45:26	-0.01576196	0.002308134	0.01671953	-0.003573905	-0.003249113	12.87099	-2.471756	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 22:45:26	-0.01740731	-0.002572727	0.001899394	-0.004286858	0.1778122	16.9874	-0.4607054	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6332	3	mB2	2020-09-10 23:45:26	-0.01061149	-0.000655042	0.01730534	-0.002552661	-0.1130455	10.47862	0.1255193	18.7743	11.42556	0	0	579.2553	0	716.661	0	0	0	0	.	.	.	.	.	.	100	100
6329	4	mB2	2020-09-07 07:45:26	0.003589148	0.004018763	0.01178489	0.001115375	0.3886686	-1.425879	-7.423746	0	0	0	0	0	0	0	0	0	0	0	.	.	.	.	.	.	100	100
6329	4	mB2	2020-09-07 08:45:26	0.9289026	0.7953302	0.05682502	0.2724264	0.3919095	61.36507	-32.87011	0.04341834	0.1579852	0	0.02594995	5.822086	28.26145	6.186792	30.25688	1506	1541	493	.	.	.	.	.	.	66.13889	62.66667
6329	4	mB2	2020-09-07 09:45:26	2.521711	2.198214	0.3948856	0.7421572	0.8711804	643.9293	96.77534	0.2758207	0.500434	0	0.01903659	53.87785	48.25819	58.63831	53.80396	3600	3762	1087	.	.	.	.	.	.	22.02778	1.25
6329	4	mB2	2020-09-07 10:45:26	2.086058	1.67692	0.4361815	0.6045497	0.7990097	882.4969	126.3704	0.3163779	0.5274461	0	0.0138522	87.50258	18.50867	97.56957	22.7078	2281	1950	404	.	.	.	.	.	.	48.91667	32.97222
6329	4	mB2	2020-09-07 11:45:26	1.881586	1.553539	0.4007484	0.5480128	0.8225096	866.1746	106.0089	0.4484224	0.5811144	0	0.01400713	104.4702	11.80128	118.1867	14.48171	1461	1394	282	.	.	.	.	.	.	62.27778	53.83333
6329	4	mB2	2020-09-07 12:45:26	1.701406	1.354586	0.2991021	0.4922048	0.795379	644.8518	69.3468	0.4705943	0.5906352	0	0.00695605	107.3524	1.282768	122.001	1.890457	470	201	0	.	.	.	.	.	.	93.08334	87.33334
6329	4	mB2	2020-09-07 13:45:26	1.754558	1.341957	0.253057	0.5039351	0.7644983	682.142	68.74545	0.4727938	0.5906352	0	0.003501358	108.2197	0.1633377	123.3624	0.3433533	288	19	0	.	.	.	.	.	.	97.91666	94.61111
6329	4	mB2	2020-09-07 14:45:26	1.605316	1.222048	0.2098895	0.4606881	0.761431	570.1357	54.40572	0.4727938	0.5906352	0	0.003554688	108.3245	0.0836792	123.5787	0.176178	128	0	0	.	.	.	.	.	.	98.83334	98.05556
6329	4	mB2	2020-09-07 15:45:26	1.939249	1.599788	0.2177182	0.5647169	0.8226041	591.4678	41.17048	0.5366674	0.6028339	0	0.01268642	112.9917	11.8581	129.6068	15.45883	1753	1760	607	.	.	.	.	.	.	55.11111	42.52778
6329	4	mB2	2020-09-07 16:45:26	1.673787	1.321337	0.2362015	0.4834677	0.7849439	612.7728	52.81593	0.6054734	0.610503	0	0.005238423	120.6636	0.5615158	140.0964	1.292587	561	339	1	.	.	.	.	.	.	91.72222	86.83334
6329	4	mB2	2020-09-07 17:45:26	1.785913	1.409357	0.1859125	0.5158219	0.7870004	558.0439	51.77079	0.6387596	0.6122565	0	0.01042021	121.9186	5.138802	142.0614	7.283203	958	934	266	.	.	.	.	.	.	71.61111	63.05556
6329	4	mB2	2020-09-07 18:45:26	1.637635	1.361568	0.219018	0.4775888	0.8280563	604.0627	48.47659	0.8149937	0.6206075	0	0.004633787	126.6404	0.9837418	149.2308	2.107986	774	344	2	.	.	.	.	.	.	86.88889	78.36111
6329	4	mB2	2020-09-07 19:45:26	1.977322	1.700326	0.2243111	0.5803911	0.8581757	630.5171	69.19296	0.9499309	0.708181	0	0.01175078	131.2294	8.188965	155.934	11.56952	1711	1613	354	.	.	.	.	.	.	54.5	35.52778
6329	4	mB2	2020-09-07 20:45:26	1.772503	1.608778	0.1955575	0.5258845	0.9032226	631.7864	69.58194	1.250332	0.7982041	0	0.008999998	137.2864	7.751129	164.5249	11.16695	1062	1573	656	.	.	.	.	.	.	52.80556	45.91667
6329	4	mB2	2020-09-07 21:45:26	1.677001	1.548314	0.2244169	0.4992899	0.923097	834.6975	130.5223	1.661128	1.073616	0	0.008146987	144.5274	1.834702	175.2098	3.041412	741	412	119	.	.	.	.	.	.	87.05556	80.75
6329	4	mB2	2020-09-07 22:45:26	1.867905	1.668355	0.1909515	0.5523969	0.8927004	802.6698	157.3297	1.715984	1.097143	0	0.01008136	146.1904	7.585236	177.9387	10.54802	1164	1599	293	.	.	.	.	.	.	59.44444	50.86111
6329	4	mB2	2020-09-07 23:45:26	1.893474	1.765537	0.2228683	0.5648919	0.9327552	1008.601	221.9525	2.199666	1.44609	0	0.007657273	156.4562	5.325256	192.3768	8.303238	1056	1260	332	.	.	.	.	.	.	64.41666	58.02778
6329	4	mB2	2020-09-08 00:45:26	2.181065	2.061044	0.2376581	0.6525055	0.9446692	1194.492	327.1556	2.481349	1.743118	0	0.01172625	165.6427	16.2151	204.8567	20.67189	1607	2464	1271	.	.	.	.	.	.	29.22222	18.41667
6329	4	mB2	2020-09-08 01:45:26	1.73691	1.628887	0.2448488	0.5188026	0.9338259	913.6832	178.598	2.830418	1.976114	0	0.008231223	176.1906	3.220383	218.3929	4.677704	1026	576	125	.	.	.	.	.	.	77.25	69.69444
6329	4	mB2	2020-09-08 02:45:26	2.384536	2.255058	0.2525664	0.713493	0.9455964	1175.122	292.8523	3.291136	2.341017	0	0.009639312	183.3467	13.43575	228.6296	18.57681	1564	2785	1138	.	.	.	.	.	.	25.75	13.25
6329	4	mB2	2020-09-08 03:45:26	2.425142	2.323612	0.3126976	0.7276438	0.9582366	1337.088	287.8176	4.230285	2.996849	0	0.01158377	197.4156	12.9787	247.5821	17.07921	1274	2403	1280	.	.	.	.	.	.	42.08333	36.36111
6329	4	mB2	2020-09-08 04:45:26	2.396269	2.287946	0.3284663	0.71845	0.9554475	1829.217	459.6069	4.898899	3.43593	0	0.01189252	211.0211	14.41348	265.5248	19.22859	1266	2987	1303	.	.	.	.	.	.	25.08333	17.36111
6329	4	mB2	2020-09-08 05:45:26	2.116809	1.980386	0.3407148	0.6319591	0.932081	1433.345	292.5472	5.476466	3.884629	0	0.01249238	224.7357	11.07449	283.6209	14.76971	1579	1971	830	.	.	.	.	.	.	54.30556	42.02778
6329	4	mB2	2020-09-08 06:45:26	1.519167	1.386675	0.2088745	0.4512419	0.9127003	1104.578	287.2859	5.494746	3.97017	0	0.003953552	228.9998	0.07501221	289.59	0.2060242	151	4	0	.	.	.	.	.	.	98.05556	97.91666
6329	4	mB2	2020-09-08 07:45:26	1.953	1.758796	0.1973402	0.5785201	0.8956314	1147.73	268.3579	5.550369	3.995411	0	0.01124534	230.7152	6.091537	292.278	9.052948	1000	1488	612	.	.	.	.	.	.	60.47222	47.05556
6329	4	mB2	2020-09-08 08:45:26	1.807797	1.631679	0.2383926	0.5357498	0.9036433	1329.118	377.5341	5.836279	4.262846	0	0.01196966	238.8961	6.974487	303.9753	9.665527	1386	1318	190	.	.	.	.	.	.	65.69444	51.36111
6329	4	mB2	2020-09-08 09:45:26	1.590999	1.341251	0.1879109	0.4652131	0.8411655	1020.933	244.7751	5.838661	4.294111	0	0.004261072	242.2029	0.2783203	308.7521	0.6231384	563	89	0	.	.	.	.	.	.	95.88889	87.25
6329	4	mB2	2020-09-08 10:45:26	1.610871	1.274122	0.1525752	0.4654574	0.7899529	648.4717	86.56296	5.838661	4.294111	0	0.003742578	242.5445	0.3731842	309.3682	1.084045	673	262	0	.	.	.	.	.	.	90.77778	79.22222
6329	4	mB2	2020-09-08 11:45:26	2.101027	1.868822	0.1985446	0.6208237	0.8896654	592.2365	57.32979	6.185113	4.466849	0	0.01479986	254.4177	25.76306	324.3529	31.31766	2987	3070	477	.	.	.	.	.	.	23.44444	4.75
6329	4	mB2	2020-09-08 12:45:26	1.502955	1.291314	0.2153841	0.4410803	0.8579924	767.3835	114.3688	6.270679	4.582414	0	0.005570503	268.7853	0.3911743	341.9185	0.6712952	327	73	0	.	.	.	.	.	.	96.88889	96
6329	4	mB2	2020-09-08 13:45:26	1.835826	1.583064	0.1798322	0.5391516	0.8590978	669.0515	92.26697	6.30679	4.63463	0	0.009412414	270.9649	6.647827	345.2621	10.09491	1735	1434	275	.	.	.	.	.	.	60.61111	47.19444
6329	4	mB2	2020-09-08 14:45:26	1.475972	1.230471	0.1611699	0.4306625	0.8334106	739.8928	130.4537	6.377443	4.729204	0	0.005400141	275.8474	0.4268188	352.6855	0.9003296	402	78	0	.	.	.	.	.	.	94.80556	88.75
6329	4	mB2	2020-09-08 15:45:26	1.699938	1.442937	0.1555741	0.4977207	0.8457906	567.4461	70.49111	6.407929	4.732966	0	0.008048771	279.7544	4.747284	358.8337	7.193909	1410	1010	54	.	.	.	.	.	.	71.19444	57.88889
6329	4	mB2	2020-09-08 16:45:26	1.651021	1.364973	0.1203752	0.48098	0.8226825	465.2893	48.42229	6.415986	4.734541	0	0.007948331	281.4909	4.280487	361.5132	6.461212	1149	853	40	.	.	.	.	.	.	75.77778	67.05556
6329	4	mB2	2020-09-08 17:45:26	1.526851	1.263833	0.1270451	0.4449072	0.827033	485.1905	47.55862	6.434341	4.738053	0	0.004962497	285.5141	0.7230225	367.8367	1.465332	681	142	0	.	.	.	.	.	.	91.47222	79.36111
6329	4	mB2	2020-09-08 18:45:26	1.810731	1.573303	0.1935292	0.5325699	0.865494	557.1888	52.26096	6.610834	4.75051	0	0.007258622	288.9582	5.547241	373.5807	9.338379	1641	1455	162	.	.	.	.	.	.	54.75	40.38889
6329	4	mB2	2020-09-08 19:45:26	1.745771	1.451459	0.2021576	0.5091237	0.8267702	559.6323	49.87721	6.798834	4.81692	0	0.008502344	294.8503	4.331573	382.6549	6.216736	1082	589	80	.	.	.	.	.	.	77.25	66.25
6329	4	mB2	2020-09-08 20:45:26	2.14561	1.851432	0.2040996	0.6302119	0.8578784	604.1455	59.22215	6.906487	4.852243	0	0.01178774	298.4203	8.798645	388.1183	12.1319	1804	1929	903	.	.	.	.	.	.	54.05556	36
6329	4	mB2	2020-09-08 21:45:26	2.304817	2.103301	0.3097355	0.684572	0.912194	791.3605	81.4741	8.269848	5.158631	0	0.01056	311.6978	13.03012	405.5445	17.56015	1248	2422	951	.	.	.	.	.	.	31.27778	21.16667
6329	4	mB2	2020-09-08 22:45:26	1.482729	1.316533	0.2602989	0.4379713	0.8889631	663.115	72.78483	9.506161	5.418726	0	0.005557106	317.8628	0.5604858	414.0886	0.8374634	242	64	0	.	.	.	.	.	.	96.5	91.02778
6329	4	mB2	2020-09-08 23:45:26	2.175922	1.984912	0.245648	0.6462373	0.9108693	883.3159	159.4863	9.818229	5.555003	0	0.009851659	322.7934	8.591553	421.8993	13.27945	1810	2348	434	.	.	.	.	.	.	39.88889	24.05556
6329	4	mB2	2020-09-09 00:45:26	2.078016	1.954591	0.2328932	0.6210743	0.9395207	775.4363	115.5606	10.27344	5.79222	0	0.01044862	328.8963	6.598511	431.1198	9.712433	927	1802	793	.	.	.	.	.	.	56.30556	51.33333
6329	4	mB2	2020-09-09 01:45:26	2.405843	2.273058	0.2995079	0.7197258	0.9445227	1338.974	307.1364	10.86136	6.224874	0	0.01036973	338.5629	10.08896	445.1147	15.0126	884	2823	1035	.	.	.	.	.	.	28.08333	20.77778
6329	4	mB2	2020-09-09 02:45:26	2.31117	2.21114	0.2872882	0.6932305	0.9564459	1605.925	406.8527	11.79794	6.70525	0	0.01009339	348.8755	10.48111	460.5672	15.80716	640	3140	963	.	.	.	.	.	.	22.52778	13.75
6329	4	mB2	2020-09-09 03:45:26	2.378404	2.293491	0.3090917	0.7145934	0.9642454	2138.411	691.3783	13.27079	7.119121	0	0.009871453	359.1252	11.67874	476.1282	17.45465	827	3296	1037	.	.	.	.	.	.	19.38889	10.19444
6329	4	mB2	2020-09-09 04:45:26	2.209692	2.098479	0.297651	0.6617588	0.9488453	1255.058	244.7667	14.67324	7.40827	0	0.01078115	371.3625	9.986542	493.9266	14.76724	1345	2784	580	.	.	.	.	.	.	37.30556	23.30556
6329	4	mB2	2020-09-09 05:45:26	1.492204	1.403236	0.2110823	0.4459653	0.9403785	1100.326	227.6254	14.96749	7.449228	0	0.004614724	375.6867	0.3144531	500.7621	0.5394287	338	16	0	.	.	.	.	.	.	97.05556	94.69444
6329	4	mB2	2020-09-09 06:45:26	1.687464	1.555621	0.1358982	0.5022487	0.9205216	690.5079	79.98834	14.9675	7.449401	0	0.006861022	376.2531	1.76709	501.6842	2.985352	750	409	83	.	.	.	.	.	.	86.25	77.88889
6329	4	mB2	2020-09-09 07:45:26	2.258736	2.059549	0.2233754	0.6707723	0.9117274	998.3906	158.1891	15.06658	7.682889	0	0.01041822	383.6564	9.785858	512.1271	14.01529	1749	2628	674	.	.	.	.	.	.	42.97222	19.94444
6329	4	mB2	2020-09-09 08:45:26	1.612065	1.420172	0.232885	0.4754315	0.8808979	784.8884	96.94092	15.103	7.902914	0	0.005505544	387.8294	0.5618286	518.6346	0.8045044	432	33	0	.	.	.	.	.	.	96.66666	92.16666
6329	4	mB2	2020-09-09 09:45:26	1.954371	1.722475	0.204421	0.5764339	0.8798954	627.3022	72.51855	15.2022	7.988606	0	0.01221856	394.1954	13.59753	526.5891	17.42542	1828	2158	317	.	.	.	.	.	.	48.72222	30.55556
6329	4	mB2	2020-09-09 10:45:26	1.527924	1.351852	0.1786147	0.4510019	0.8863408	858.8013	142.4366	15.31574	8.040789	0	0.004536828	401.8803	0.3722839	536.849	0.7070923	585	95	0	.	.	.	.	.	.	96	92.05556
6329	4	mB2	2020-09-09 11:45:26	1.572233	1.295694	0.1351274	0.4577524	0.8244627	454.9978	43.73724	15.31574	8.040789	0	0.004794406	402.1565	0.4449158	537.3328	0.6981812	443	46	0	.	.	.	.	.	.	96.58334	94.58334
6329	4	mB2	2020-09-09 12:45:26	2.104364	1.85415	0.1900077	0.6206394	0.8789116	605.4442	59.64646	15.57932	8.150952	0	0.009994399	408.9241	12.39883	547.2314	17.97284	2684	2534	187	.	.	.	.	.	.	32.66667	15.38889
6329	4	mB2	2020-09-09 13:45:26	1.626454	1.379647	0.1898902	0.4761446	0.8480803	568.1519	53.29501	15.67027	8.205031	0	0.004478455	414.8452	0.09375	555.7654	0.1881104	137	19	0	.	.	.	.	.	.	98.88889	97.75
6329	4	mB2	2020-09-09 14:45:26	1.618295	1.368966	0.17146	0.4735067	0.8443282	537.0816	42.03471	15.67027	8.242613	0	0.01152998	415.3999	5.017792	556.7422	6.764587	1349	892	64	.	.	.	.	.	.	79.19444	62.27778
6329	4	mB2	2020-09-09 15:45:26	1.712752	1.488836	0.1845732	0.5037965	0.8667893	777.668	123.1897	15.67295	8.403828	0	0.01007281	425.3625	6.524811	570.0679	9.149475	1451	1081	24	.	.	.	.	.	.	71.19444	56.66667
6329	4	mB2	2020-09-09 16:45:26	1.565774	1.290852	0.1487629	0.4559039	0.825229	555.7513	60.66951	15.67296	8.403828	0	0.005219353	426.506	0.1684265	571.9201	0.3300171	249	26	0	.	.	.	.	.	.	98.30556	96.36111
6329	4	mB2	2020-09-09 17:45:26	1.874141	1.616109	0.1680944	0.5504044	0.8561691	525.7474	37.17399	15.78553	8.46764	0	0.007533069	430.7174	7.381531	578.3959	11.36566	1857	1736	152	.	.	.	.	.	.	50.88889	31.44444
6329	4	mB2	2020-09-09 18:45:26	1.712684	1.435594	0.1938368	0.5002474	0.8357137	480.4872	25.66591	15.84478	8.499307	0	0.005066885	434.4846	1.072479	584.7924	2.811401	1022	688	0	.	.	.	.	.	.	81.19444	70.77778
6329	4	mB2	2020-09-09 19:45:26	2.337535	1.999849	0.2070465	0.6854435	0.8474752	555.11	50.51226	16.00344	8.538592	0	0.01207202	439.686	12.27072	592.9092	16.63397	1454	2145	894	.	.	.	.	.	.	39.80556	28.75
6329	4	mB2	2020-09-09 20:45:26	1.629485	1.4491	0.2391084	0.4814705	0.8890432	625.2617	51.75403	16.40802	8.731858	0	0.007501792	448.8578	1.82901	605.4143	2.97052	710	453	27	.	.	.	.	.	.	85.80556	77.16666
6329	4	mB2	2020-09-09 21:45:26	2.174459	1.918719	0.2483809	0.6414987	0.8796793	757.2607	92.43404	16.55712	8.787683	0	0.01091313	451.1992	6.710938	609.1649	9.915894	1356	1819	615	.	.	.	.	.	.	53.05556	37.16667
6329	4	mB2	2020-09-09 22:45:26	1.855928	1.687448	0.2726574	0.5508318	0.907391	788.8439	100.8312	17.01211	9.044064	0	0.01227293	461.3296	6.118286	622.5975	7.777344	957	740	286	.	.	.	.	.	.	76.30556	65.19444
6329	4	mB2	2020-09-09 23:45:26	2.492671	2.244128	0.2797409	0.7383375	0.8996857	1073.425	197.441	17.29742	9.150379	0	0.01190837	466.7686	12.06442	630.4277	16.49359	1738	2336	991	.	.	.	.	.	.	37.97222	13.02778
6329	4	mB2	2020-09-10 00:45:26	2.09609	1.925907	0.2961813	0.6234446	0.9188734	918.8332	120.6075	18.14479	9.562084	0	0.009114936	477.7397	5.261566	645.3443	8.036682	942	1206	468	.	.	.	.	.	.	61.86111	47.25
6329	4	mB2	2020-09-10 01:45:26	2.509048	2.343496	0.3132054	0.7488039	0.9332184	1266.14	225.0285	18.69328	9.881363	0	0.01015487	484.037	10.49936	655.3587	15.33862	1333	2753	667	.	.	.	.	.	.	30.41667	7.888889
6329	4	mB2	2020-09-10 02:45:26	1.9399	1.801697	0.2938668	0.5782695	0.9270533	1150.587	179.6718	19.21738	10.13717	0	0.007318974	492.0245	4.782074	667.0138	7.795166	1290	1381	183	.	.	.	.	.	.	59.77778	43.02778
6329	4	mB2	2020-09-10 03:45:26	2.292068	2.164175	0.3014657	0.6855972	0.9441054	1093.929	149.0547	20.04073	10.56393	0	0.01159089	499.0798	9.901886	678.0542	14.37988	1072	2619	870	.	.	.	.	.	.	36.86111	25.13889
6329	4	mB2	2020-09-10 04:45:26	2.330293	2.199283	0.3163813	0.6969655	0.9437969	1286.078	252.1185	20.73428	11.01572	0	0.01155657	511.399	12.6261	695.4428	18.50092	920	3784	681	.	.	.	.	.	.	17.33333	0
6329	4	mB2	2020-09-10 05:45:26	1.918053	1.773626	0.3211153	0.5712407	0.9199473	1334.995	243.399	22.33145	11.34388	0	0.01036868	522.5094	7.405273	711.5988	10.60114	1362	1437	362	.	.	.	.	.	.	60.33333	49.5
6329	4	mB2	2020-09-10 06:45:26	1.456209	1.335389	0.1835073	0.4329516	0.917432	833.9453	79.79192	22.55939	11.39464	0	0.008344945	525.0862	0.9902344	715.4911	1.284851	294	174	2	.	.	.	.	.	.	95.86111	90.69444
6329	4	mB2	2020-09-10 07:45:26	2.136782	1.930911	0.2169811	0.6333987	0.9000677	939.9927	112.8483	22.67731	11.47978	0	0.01059369	533.8237	16.71753	726.7872	21.99854	2297	2608	745	.	.	.	.	.	.	30.75	10.61111
6329	4	mB2	2020-09-10 08:45:26	1.731383	1.482767	0.214366	0.5077992	0.8548527	766.9719	114.2353	22.74821	11.65817	0	0.01309483	544.7704	3.947327	741.3307	5.189514	719	350	132	.	.	.	.	.	.	85.19444	78.05556
6329	4	mB2	2020-09-10 09:45:26	1.774966	1.452042	0.1835789	0.5160658	0.8176404	130.3049	-37.17865	22.74821	11.76429	0	0.01907111	549.4519	19.36853	747.2144	22.034	1606	1280	223	.	.	.	.	.	.	61.77778	47.69444
6329	4	mB2	2020-09-10 10:45:26	2.271567	1.817168	0.3195395	0.6577219	0.7993829	320.9765	-2.546326	22.74821	12.10393	0	0.01709072	583.9894	33.30469	785.7613	37.65588	2685	2385	1037	.	.	.	.	.	.	28.30556	2.444444
6329	4	mB2	2020-09-10 11:45:26	1.560564	1.15569	0.2295161	0.4457025	0.7388747	186.2543	21.42572	22.74821	12.19808	0	0.01011256	599.0023	0.1832275	803.075	0.2411499	22	25	1	.	.	.	.	.	.	99.19444	97.69444
6329	4	mB2	2020-09-10 12:45:26	1.715872	1.296601	0.1627439	0.4917774	0.7531782	103.5157	-25.38941	22.74821	12.2249	0	0.01471238	601.9057	7.423157	806.3889	8.512634	600	529	203	.	.	.	.	.	.	81.61111	73.13889
6329	4	mB2	2020-09-10 13:45:26	1.477929	1.088472	0.1359147	0.4217022	0.7371462	113.677	20.36398	22.74821	12.27469	0	0.01137425	607.0033	0.574707	812.3223	0.7466431	59	60	33	.	.	.	.	.	.	97.77778	97.30556
