MouseID	Deriv	S_2MetButyrate	Acetate	Butyrate	Caproate	Isobutyrate	Isovalerate	Propionate	Valerate	weight_CC_g	Extraction_round	Total_SCFA	Total_BCFA
6317	D5	0.367242944606414	32.9478045821186	4.04566026239067	0.0857977842565598	0.722740247813411	0.489420213799806	11.0126889601555	0.164749222546161	0.1029	E2	48.2567008114674	1.57940340621963
6318	D12	0.499189716520039	29.3541413831867	3.81611622189638	0.0461647409579668	0.815939056695992	0.652667404692082	8.07976194525904	0.172439364613881	0.1023	E2	41.468623655914	1.96779617790811
6320	D12	0.684815586808923	23.581183700291	4.67211287584869	0.0540174393792435	0.83228611057226	0.657274282250242	6.2640425557711	0.101946382153249	0.1031	E2	34.6733029534433	2.17437597963143
6322	D1	0.496280610687023	34.9586607919847	3.62477499045802	0.154815238549618	0.818213955152672	0.611908249045802	9.08033192748092	0.155902767175572	0.1048	E1	47.9744857156489	1.9264028148855
6323	D2	0.359465314341847	47.1099056581532	4.81782893418468	0.108676188605108	0.86711083497053	0.601435594302554	14.7080449066798	0.17200684675835	0.1018	E1	66.9164625343811	1.82801174361493
6324	D3	0	80.8175125513196	8.2811928054741	0.0430388465298143	0.673447619745845	0.188289027370479	17.9963369599218	0.286560439882698	0.1023	E1	107.424641603128	0.861736647116324
6325	D1	0.53528583090379	54.1779024586978	5.79358470845481	0.0587181146744412	1.11260866375121	0.862389013605442	14.9765071865889	0.170957798833819	0.1029	E1	75.1776702672498	2.51028350826045
6326	D5	0.416052824351297	34.3274864421158	4.36247288922156	0.0981814870259481	0.808535359281437	0.648235513972056	9.53290641716567	0.193383952095808	0.1002	E2	48.5144311876248	1.87282369760479
6327	D5	0.410231916902738	26.3053942634561	2.4680521529745	0.0471926723323891	0.75680097733711	0.528328805476865	8.06956321057602	0.0864092823418319	0.1059	E2	36.9766115816808	1.69536169971671
6328	D3	0.669724276937618	36.74675036862	4.91239790170132	0.0621606049149338	1.12153822306238	0.982082329867675	12.8339031899811	0.17527550094518	0.1058	E1	54.7304875661626	2.77334482986767
6329	D3	0.926030785645005	24.0379792531523	3.28181800678952	0.0607826382153249	1.15735006789525	1.02659602812803	10.2485764694471	0.158921290009699	0.1031	E1	37.788077657614	3.10997688166828
6330	D4	0.812656023166023	40.0164736196911	4.16804763513514	0.0579096235521235	1.27237279440154	1.17375569980695	11.4064756225869	0.245708011583012	0.1036	E1	55.8946145125483	3.25878451737452
6332	D8	0.31696518627451	28.0649952009804	2.28233846078431	0.0412636960784314	0.565475166666667	0.467901254901961	10.1091383039216	0.0849050294117647	0.102	E2	40.5826406911765	1.35034160784314
6333	D9	0.900356608695652	31.8107292222222	3.08589317391304	0.0454114396135266	1.15239951207729	1.02233541545894	8.92489699516908	0.114524038647343	0.1035	E2	43.9814548695652	3.07509153623188
6334	D9	0.678347902462121	23.3157751988636	3.00064572916667	0.0238570643939394	0.902546074810606	0.709569360795455	8.23475447916667	0.123800028409091	0.1056	E2	34.6988325	2.29046333806818
6335	D6	0.545035097465887	35.8380046150097	3.69617571637427	0.058151783625731	0.939682816764133	0.827918460038986	7.42166202241715	0.0877379678362573	0.1026	E2	47.1017321052632	2.31263637426901
6340	D7	0.269851744518589	49.1882302859867	6.04588092945663	0.0479067397521449	0.695016906577693	0.555411339370829	9.79897421830315	0.12242490943756	0.1049	E2	65.2034170829361	1.52027999046711
6341	D2	1.13535653398058	58.6863222912621	5.73912575728155	0.0474863106796116	1.80483931553398	1.22989648543689	18.1764781553398	0.192548796116505	0.103	E1	82.8419613106796	4.17009233495146
