feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz320.967137456737_rt275.96	Metabolomics_Round	R3	0.972863407043497	0.114693589467377	45	45	0.00119372633616429	0.0110530216311509
mz363.929861771787_rt5.096	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.126437984362587	0.0362701248855258	45	45	0.00120501062122883	0.0111471842851881
mz294.939037405064_rt5.9045	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.124348878309911	0.0354739095677494	45	45	0.00121374823290231	0.0112176361636073
mz477.31020578283_rt782.677	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.113438614752075	0.0323300082715124	45	45	0.00121708173695888	0.0112296806582162
mz284.206973922394_rt789.643	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.212628669664434	0.0606380530342806	45	45	0.00121729738335064	0.0112296806582162
mz559.324519318605_rt1563.871	Metabolomics_Round	R3	-1.08541062082505	0.311973105761589	45	45	0.00122876703978174	0.0113250418413064
mz295.942535091934_rt5.098	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.12236640235023	0.0349352710578906	45	45	0.00123133561680045	0.011331748909373
mz133.974539397033_rt1736.879	Metabolomics_Round	R3	-0.310456661056664	0.0892545566147058	45	45	0.00123176110644884	0.011331748909373
mz131.010631152139_rt291.0055	Metabolomics_Round	R3	1.0875430172918	0.120549246753824	45	45	0.00124358988855765	0.0114300541227725
mz100.510021497466_rt1736.203	Metabolomics_Round	R3	-1.02876818710683	0.14004286689065	45	45	0.00124858821450968	0.0114654565152404
mz130.017163926223_rt238.586	Metabolomics_Round	R3	1.30945441259516	0.166770159360133	45	45	0.00125247614508483	0.0114906068356407
mz428.364580598122_rt1326.586	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.209716182534152	0.0604239381725339	45	45	0.0012587245169082	0.0115267812903681
mz314.143539717081_rt1747.691	Metabolomics_Round	R3	1.60121875772922	0.207755067942856	45	45	0.00125777137418902	0.0115267812903681
mz263.008799564403_rt277.386	Metabolomics_Round	R3	0.752154089269392	0.082175092657787	45	45	0.0012643014253158	0.0115672591520202
mz137.076717865084_rt799.4135	Metabolomics_Round	R3	-0.392760601851566	0.113274009813267	45	45	0.00127098799607175	0.0116178061798149
