feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
mz383.204374722925_rt1552.9795	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.213302819327216	0.123105383924421	45	45	0.0916779701038098	0.199649132457736
mz452.37462866798_rt1344.334	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.120053828253429	0.0693139042634293	45	45	0.0916788816245922	0.199649132457736
mz325.534524531423_rt732.1115	EE_average_per_hour_residual	EE_average_per_hour_residual	0.155729764839984	0.0899421745108953	45	45	0.0919402820500759	0.200174792183923
mz373.256256616953_rt1367.5095	Metabolomics_Round	R3	1.70334497464491	0.783478294535099	45	45	0.0919938968325309	0.200187429098849
mz378.240786534836_rt1113.944	Metabolomics_Round	R3	-0.929037576582453	0.538101494251522	45	45	0.091972765401564	0.200187429098849
mz306.957880875013_rt272.969	Metabolomics_Round	R3	0.280341691134602	0.126864971568099	45	45	0.0920061424138312	0.200187429098849
mz520.738875084104_rt267.8545	Metabolomics_Round	R3	0.175117418929014	0.07848695055532	45	45	0.092113569944327	0.200333992919371
mz338.014430203557_rt310.0825	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.122798585309102	0.0711550534907346	45	45	0.0921038866803868	0.200333992919371
mz243.251455039666_rt1486.041	EE_average_per_hour_residual	EE_average_per_hour_residual	0.622847323321101	0.36026081853347	45	45	0.092237649604026	0.200521946570465
mz501.030850318477_rt317.6435	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.120774257781421	0.0700124256193098	45	45	0.0922400954224137	0.200521946570465
mz560.636868819754_rt269.354	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.053228467123682	0.030869865319425	45	45	0.0923776197012437	0.200777265162451
mz705.667763623794_rt1265.382	Metabolomics_Round	R3	-1.05713637548924	0.491417500097604	45	45	0.0924014209331586	0.200785356221553
mz330.172098963441_rt793.138	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.161070179268086	0.0931796593504298	45	45	0.0924980810068157	0.200951729321781
mz325.534524531423_rt732.1115	Metabolomics_Round	R3	1.17464521120344	0.529995110535786	45	45	0.0926344071863066	0.20120418589554
mz181.071018883403_rt438.0305	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.127244029767736	0.0736826737361572	45	45	0.0927165815876195	0.201319228208348
mz323.241312012153_rt1514.54	Metabolomics_Round	R3	0.627120099830205	0.288630908554616	45	45	0.0927276365127653	0.201319228208348
mz488.872240405247_rt263.7405	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0539666217541722	0.0313398392208203	45	45	0.0927986009355109	0.201429565738031
mz251.102847778198_rt875.6655	Metabolomics_Round	R3	0.797010895368752	0.366088436215079	45	45	0.0929798872517672	0.201779269209564
mz324.32565775477_rt1717.252	Metabolomics_Round	R3	0.573915078485044	0.333594789923637	45	45	0.0930892218422836	0.201972709573191
mz378.148601186119_rt278.877	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.0861903845348346	0.0501114477081602	45	45	0.0931666694116626	0.20204057243883
mz455.332759806068_rt1294.719	Metabolomics_Round	R3	0.46468033731809	0.215294565742	45	45	0.0931811120087882	0.20204057243883
mz238.107712171602_rt900.456	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.303272465342001	0.175979208877386	45	45	0.0931703902447343	0.20204057243883
mz206.175197355046_rt757.137	EE_average_per_hour_residual	EE_average_per_hour_residual	-0.106843128155054	0.0620116316236462	45	45	0.0933521733701334	0.202367598894718
